,Server,Mean Wait
0,0,36.47016214794878
1,0,34.09918559946533
2,0,35.03451817941519
3,0,41.907112712388745
4,0,32.45130296850398
5,0,32.27938351280113
6,0,32.124056717592325
7,0,35.35354871883313
8,0,34.31899372651565
9,0,40.9667828697611
10,0,35.77779573124366
11,0,37.95019193823775
12,0,31.022311227941014
13,0,29.61183757326688
14,0,39.48377532654077
15,0,31.880425452881177
16,0,32.26828229599415
17,0,32.16792104959276
18,0,40.03562051466534
19,0,35.051663175829816
20,0,32.68000780688191
21,0,41.368367528059984
22,0,31.599579213690507
23,0,33.30295926103941
24,0,35.38857166816616
25,0,35.832040322064884
26,0,31.680658646153258
27,0,33.63457059175661
28,0,36.00887548689072
29,0,29.57466028503481
30,0,30.996002959470793
31,0,28.847794130081848
32,0,39.19646759725557
33,0,35.09905602826223
34,0,34.79670061809773
35,0,40.886889023579414
36,0,41.292249744163506
37,0,30.133074482883337
38,0,54.76751744900455
39,0,35.28000171833713
40,0,33.77945259222229
41,0,35.46072055046162
42,0,38.08486429963888
43,0,30.04800779531117
44,0,34.96254562526115
45,0,32.116711311556166
46,0,35.83765989496072
47,0,36.54295568651315
48,0,31.54084520802574
49,0,34.942171880684576
50,0,34.38213038732144
51,0,35.372147734799725
52,0,32.93302888310791
53,0,30.61088212464144
54,0,39.82411529344165
55,0,37.1893336470066
56,0,36.02197279376795
57,0,43.31342685351349
58,0,36.339062121385
59,0,38.778189317675285
60,0,39.64235191465345
61,0,31.77966464609547
62,0,32.45850018168376
63,0,39.528104666517116
64,0,43.14081113221281
65,0,32.24119418145581
66,0,35.574339846821324
67,0,33.96114476822189
68,0,37.296879873484414
69,0,37.182789008310195
70,0,35.38923208716603
71,0,36.06088893238777
72,0,34.66160775121359
73,0,32.871023918036094
74,0,32.850393169616886
75,0,37.019654921350465
76,0,33.88920995985881
77,0,34.98304800874218
78,0,33.313859465429225
79,0,33.00646477245101
80,0,33.16242327132874
81,0,32.620339511350394
82,0,36.66414909289954
83,0,33.36320202232343
84,0,38.65096695130533
85,0,40.447295164919566
86,0,37.19708894892101
87,0,34.861016557441474
88,0,32.38944221304018
89,0,40.5631575714941
90,0,32.34135608834279
91,0,31.199111873805688
92,0,41.39691060254837
93,0,33.41108768669958
94,0,36.45200233042716
95,0,33.35531490754662
96,0,42.833910759037344
97,0,34.81066519643634
98,0,33.417778951344296
99,0,44.89862841362143
100,0,33.38842740987302
101,0,33.38776302559652
102,0,35.274400971031326
103,0,33.26903229008948
104,0,38.767942811995255
105,0,36.903978843434054
106,0,36.21352750906254
107,0,34.763253690258495
108,0,35.82091723532627
109,0,32.46762051948864
110,0,33.77487064144558
111,0,36.21009662013959
112,0,40.83914815525087
113,0,31.98980493372211
114,0,34.70023077628694
115,0,32.201953670459844
116,0,35.88593933793254
117,0,33.541196985049446
118,0,35.260471982940096
119,0,38.03676734121949
120,0,37.94296824903843
121,0,33.24732157348984
122,0,31.742341291655926
123,0,41.17811871700348
124,0,31.994055063688243
125,0,36.48154023843193
126,0,39.6279267643112
127,0,40.19586927572662
128,0,43.91402574965496
129,0,35.17812466049488
130,0,36.58027146858671
131,0,36.57142887891016
132,0,34.34865054266386
133,0,33.19443433503242
134,0,36.22887417384852
135,0,36.68308679220289
136,0,39.077563665970125
137,0,42.83202776606329
138,0,36.62861532426494
139,0,36.42711126270108
140,0,45.532355835774375
141,0,40.61885863337083
142,0,34.51326570454786
143,0,36.17720948436664
144,0,35.921348755012104
145,0,32.33670269563831
146,0,33.451961056972415
147,0,39.51281188292332
148,0,33.21711446516608
149,0,31.431896141407236
150,0,33.52124377223066
151,0,36.49872182170719
152,0,32.697374083847414
153,0,40.345786857256044
154,0,36.88636771675366
155,0,35.69147377972427
156,0,32.74073581691153
157,0,34.162878304604185
158,0,29.2278259519886
159,0,38.713331046051096
160,0,41.13252260149159
161,0,33.97896732941873
162,0,40.1547955784332
163,0,40.440346772254316
164,0,31.034148194958206
165,0,32.65914967482776
166,0,40.6200938114582
167,0,32.84065470437692
168,0,37.6333369390222
169,0,32.17004065579992
170,0,32.36933735054833
171,0,36.91389058428533
172,0,37.81800557288951
173,0,34.70852414065185
174,0,36.97281032368159
175,0,34.5575518422385
176,0,45.37360661986418
177,0,41.782415501574846
178,0,36.031520411690586
179,0,34.865837972748125
180,0,39.406934483903726
181,0,35.22679143034159
182,0,38.2193278963494
183,0,35.47592878198535
184,0,40.294544090012145
185,0,36.65294657738236
186,0,36.2464199893029
187,0,37.270628736213276
188,0,32.32339038640996
189,0,34.36967623333003
190,0,30.87448966807372
191,0,39.54372563219836
192,0,36.91424596973553
193,0,37.989589713222536
194,0,37.995169400408855
195,0,46.169324602164345
196,0,32.27436811280648
197,0,31.096382384596538
198,0,40.30130596350725
199,0,35.40446399148388
200,0,28.475649328733002
201,0,35.709634650113735
202,0,32.47541905496089
203,0,40.9031029984407
204,0,37.377584397191264
205,0,32.08220572689316
206,0,41.017810726827115
207,0,39.12455330383508
208,0,36.98329515760248
209,0,36.86196930023245
210,0,33.85824211320189
211,0,40.13169518066536
212,0,39.44097844429647
213,0,40.73421290833195
214,0,35.81908446749543
215,0,47.12396383758491
216,0,34.370598351503084
217,0,38.30013328800566
218,0,36.06016630292404
219,0,35.020790357567115
220,0,37.587825431592606
221,0,35.77667031522997
222,0,42.627427281567606
223,0,32.59425999359969
224,0,36.63844410040666
225,0,43.25706176599342
226,0,34.19643494484313
227,0,34.71154441595943
228,0,38.583030568697446
229,0,49.69701023843406
230,0,37.172899220560126
231,0,38.501534992476635
232,0,36.92198431530385
233,0,35.17703726765515
234,0,33.52969298060653
235,0,32.43181235444591
236,0,49.77724362697321
237,0,33.2182489021215
238,0,40.32472935987014
239,0,39.82519274186153
240,0,45.04463742057671
241,0,32.23329088223945
242,0,36.81196640945664
243,0,34.3948858052699
244,0,35.305695966057954
245,0,39.51605616408541
246,0,31.294125208376865
247,0,38.13140429186169
248,0,37.7521978213118
249,0,36.67837540110981
250,0,30.716771251379942
251,0,42.66133100423053
252,0,32.969698872717956
253,0,35.19395490586419
254,0,34.447203923310674
255,0,31.762211373794916
256,0,35.18454793669636
257,0,42.03813016401552
258,0,32.4154458300996
259,0,37.4422170213699
260,0,33.95646024332737
261,0,37.19038872418206
262,0,34.41759641490752
263,0,41.91003909407991
264,0,35.346980077141154
265,0,38.71245548510661
266,0,36.10032475766701
267,0,34.80434421533175
268,0,35.56355790633049
269,0,37.11276716764963
270,0,37.701989329794294
271,0,38.747758055983105
272,0,35.49175808614448
273,0,34.81379313197276
274,0,34.01435375818512
275,0,33.66302081498694
276,0,34.94266100480234
277,0,30.847057176306674
278,0,35.341186143043124
279,0,41.13995446148285
280,0,38.05799575647635
281,0,36.95352291112949
282,0,32.16706573098059
283,0,33.06698829858935
284,0,33.51162357274363
285,0,33.62267545469481
286,0,31.865706685016775
287,0,31.624972369249665
288,0,32.25487337748307
289,0,32.948769513134614
290,0,42.433823842035615
291,0,30.38425523328169
292,0,35.356512261029316
293,0,34.69091847484805
294,0,31.356740930093586
295,0,32.1600564821666
