,Server,Mean Wait
0,0,4.106198925080394
1,0,3.6756980295510497
2,0,3.7927334452540737
3,0,4.124071736927212
4,0,3.8106856610207176
5,0,4.574376382392228
6,0,4.865271360441992
7,0,3.8499601277050477
8,0,3.372110282356002
9,0,3.8705514762013093
10,0,4.079914134888959
11,0,4.7191673132913206
12,0,3.849172059696316
13,0,3.5843482001539693
14,0,5.5662291106900925
15,0,4.15557396379258
16,0,4.283400153614343
17,0,4.722903392581994
18,0,4.03756048761635
19,0,3.918256123418943
20,0,4.319946073119939
21,0,3.889476541563483
22,0,5.579685634391407
23,0,5.334558488942917
24,0,4.086603869809986
25,0,4.062734161355071
26,0,4.725497447625343
27,0,4.0164049856906034
28,0,4.419272876925116
29,0,4.043580673499006
30,0,4.7036862544215605
31,0,4.230949500576475
32,0,4.259324430477675
33,0,4.483162959743495
34,0,3.650433131629816
35,0,3.894764878374368
36,0,3.465988514972575
37,0,4.6464441338817695
38,0,4.250343146882977
39,0,4.547833926922498
40,0,4.341846215663744
41,0,5.369677078648891
42,0,3.7696962454100285
43,0,3.43306042350223
44,0,4.686788281809555
45,0,4.020877896253859
46,0,3.1189142542537334
47,0,4.020046280137319
48,0,3.675133472051101
49,0,4.793393673698388
50,0,4.403745173353256
51,0,3.759167989095249
52,0,4.882459673316158
53,0,4.823704119703289
54,0,4.274450875777442
55,0,4.1882452457583765
56,0,3.8889988286187376
57,0,4.739577506029897
58,0,4.526080446652006
59,0,4.727155780810176
60,0,4.083878596428335
61,0,5.994520752764689
62,0,3.9109575079370407
63,0,4.544545098177296
64,0,4.139568053886789
65,0,3.9886541971177736
66,0,4.413758441934049
67,0,4.024759060963992
68,0,4.998814912528008
69,0,3.616588098659505
70,0,4.261495258258718
71,0,5.512882931742617
72,0,3.887739699167134
73,0,3.9531342662433926
74,0,4.547781212847482
75,0,6.035080701087086
76,0,4.320200353279826
77,0,4.590643255277862
78,0,4.3241550907453
79,0,4.019773414976841
80,0,3.800088418149358
81,0,3.680985752597652
82,0,6.263006235689695
83,0,3.7816718748665226
84,0,4.873711640569628
85,0,4.695148926157934
86,0,6.037865015037953
87,0,3.7105486751844206
88,0,4.230883051576045
89,0,3.9722373230899857
90,0,4.082297915703822
91,0,4.825798075937695
92,0,3.5224176640833247
93,0,4.590187279308294
94,0,4.469834064380757
95,0,4.208676725648349
96,0,3.425300098909461
97,0,4.996035605721884
98,0,3.7174133428141527
99,0,4.075521594677865
100,0,3.9611151966681284
101,0,3.655327156453444
102,0,4.097098035644015
103,0,5.126554578149399
104,0,3.6746441778947205
105,0,4.322805200587438
106,0,3.8497946823474996
107,0,4.321738129737864
108,0,3.9847525219556483
109,0,5.064746290681101
110,0,3.9925459051881202
111,0,4.557321612934925
112,0,4.171823380057811
113,0,3.924006332623321
114,0,4.09940718101712
115,0,4.2814965999775385
116,0,4.443544069182705
117,0,4.661191571218985
118,0,3.9404539775214302
119,0,3.9469252959262535
120,0,3.835357999111469
121,0,3.83614730466549
122,0,3.9111644752422436
123,0,3.4375165059308093
124,0,4.133889411268059
125,0,5.0330114243599295
126,0,4.476339986862435
127,0,4.392922177644049
128,0,3.6399440083691093
129,0,3.730860086956083
130,0,3.7897174344575455
131,0,3.859558554937131
132,0,3.685563854411851
133,0,3.5259742435313886
134,0,3.6404137258678113
135,0,3.837328673731885
136,0,5.152765758552543
137,0,3.411999975721488
138,0,4.050288418756104
139,0,3.9217626309292695
140,0,3.5723990001167265
141,0,3.550131010402953
142,0,3.8501129835519845
143,0,4.180577579904714
144,0,3.7999133766932145
145,0,4.26834321518682
146,0,4.110804217283011
