,Server,Waiting pc
0,0,9.534475825790127
1,0,11.25952582673077
2,0,12.932851703589414
3,0,13.935074622723299
4,0,15.235497290320472
5,0,14.864135697905821
6,0,16.657151529424265
7,0,17.22056712577528
8,0,17.64842631691261
9,0,18.87460846058967
10,0,17.74707843677895
11,0,18.77534789363538
12,0,19.070506383207086
13,0,20.022758725907032
14,0,19.798498711222724
15,0,21.822952606027318
16,0,19.51635718399195
17,0,20.894111051320696
18,0,19.42033612772106
19,0,21.6480156086938
20,0,21.147729031859857
21,0,18.086513768254953
22,0,25.14565166143447
23,0,21.112490309622906
24,0,24.9227498360071
25,0,22.646642751087846
26,0,22.10649796527927
27,0,19.917089379067416
28,0,23.50603862372065
29,0,23.193864867822434
30,0,21.234968331734773
31,0,24.00679039936824
32,0,24.028343056133746
33,0,25.540580501859857
34,0,23.763509266378467
35,0,24.568099954797226
36,0,22.27215322382169
37,0,23.19770558342248
38,0,22.517548194043165
39,0,23.474098214084645
40,0,25.856382685824897
41,0,22.901421011444345
42,0,25.05162254951289
43,0,23.591221645396846
44,0,26.857098318278542
45,0,30.90948065389448
46,0,26.85809793611055
47,0,26.167754781400607
48,0,28.424961319631254
49,0,27.26666721148055
50,0,26.57142349132213
51,0,22.884019046359874
52,0,27.022174447304153
53,0,25.401947145335754
54,0,26.788219591996274
55,0,26.439259413504736
56,0,25.485386176795288
57,0,24.214940370382145
58,0,30.490323904109196
59,0,27.564232111921505
60,0,27.4110631272247
61,0,23.208730459959714
62,0,28.636533444331288
63,0,27.12191189683416
64,0,27.254047081950606
65,0,29.444703114471558
66,0,24.025598486032642
67,0,29.76101538775503
68,0,26.405969477756724
69,0,28.14556357447203
70,0,29.77981391782196
71,0,27.3101236660827
72,0,25.453572534575482
73,0,27.227037384672425
74,0,29.8448883715841
75,0,29.29571054093128
76,0,30.699642380585228
77,0,27.01451441615934
78,0,31.132451628869166
79,0,29.08079637254238
80,0,25.812681911391746
81,0,26.10460224871156
82,0,34.00451283547703
83,0,26.675575820763527
84,0,31.272627672800528
85,0,32.834209152181124
86,0,29.412512108932084
87,0,35.86033329451935
88,0,32.697974935095054
89,0,29.794752329173516
90,0,28.1899750392884
91,0,33.9255814965734
92,0,28.62272946318917
93,0,26.684385070546384
94,0,34.400604847005596
95,0,35.82725877767435
96,0,30.03353719726087
97,0,32.27201113597612
98,0,27.868022216010885
99,0,29.821196477192043
100,0,36.90017789772531
101,0,28.154004763877555
102,0,26.401801610945483
103,0,34.91852987785351
104,0,30.338830665555623
105,0,26.65377037353296
106,0,31.774454756143015
107,0,25.767968423814807
108,0,29.037543160824164
109,0,32.5991572185581
110,0,30.199145909538284
111,0,26.05778697824045
112,0,26.91266419998011
113,0,31.320876840050605
114,0,29.924396727119547
115,0,31.803256173132755
116,0,33.436853642224605
117,0,27.39827427088942
118,0,39.91886979626146
119,0,33.85575790596882
120,0,31.477617008506865
121,0,35.60480717719375
122,0,29.5884200096531
123,0,30.643154309879197
124,0,37.31768778465238
125,0,31.20517152897308
126,0,28.25627514783506
127,0,39.94114967343056
128,0,32.72840690375037
129,0,30.230288317635154
130,0,42.972924117099176
131,0,28.93625456719064
132,0,32.30730846774431
133,0,33.04186958784146
134,0,28.027254642507103
135,0,30.895647617189248
136,0,30.963036952059124
137,0,36.78208750760058
138,0,31.061698316967487
139,0,28.322182699459212
140,0,33.652730767367125
141,0,35.92171831375102
142,0,26.419100420854885
143,0,30.11388981839264
144,0,35.800869924476466
145,0,30.75589158165294
146,0,39.539152963699344
147,0,34.351930786032305
148,0,32.67256751861497
149,0,34.22103623563216
150,0,34.90017921752541
151,0,31.31493075802479
152,0,38.482766825087175
153,0,31.53282788962741
154,0,30.876997443447898
155,0,38.30293804842663
156,0,29.639685953061456
157,0,35.97219172141599
158,0,26.31491655891866
159,0,28.046936406393275
160,0,28.527407201902676
161,0,32.16420277553064
162,0,25.708349386044354
163,0,41.08065337857142
164,0,30.525259753054534
165,0,34.75386958627119
166,0,37.274643801945565
167,0,35.430990109182474
168,0,29.129842914191148
169,0,32.01113191350544
170,0,32.79113012699275
171,0,36.796356422256764
172,0,30.242157346120504
173,0,33.00746032994248
174,0,37.92335718978388
175,0,35.237632229006415
176,0,38.75363676299814
177,0,27.95342094784096
178,0,35.874125826544685
179,0,30.981064692481798
180,0,38.16322421889537
181,0,32.509823236026236
182,0,28.557040054731523
183,0,29.350407041912664
184,0,31.717382843778715
185,0,37.331166460696956
186,0,35.55258857470945
187,0,34.22650011922601
188,0,37.93386989766539
189,0,29.481772656907605
190,0,37.38370971231726
191,0,29.000439183595574
192,0,33.60759979101929
193,0,34.642012127127806
194,0,30.609217327046686
195,0,31.336038687328188
196,0,34.399894608104795
197,0,27.98984834569561
198,0,28.50406641713286
199,0,32.0780632135323
200,0,30.53713730168233
201,0,31.13882306597301
202,0,29.2974704980183
203,0,33.34661304110254
204,0,31.454944660184523
205,0,31.18888763025112
206,0,35.40388917271034
207,0,40.915571423064904
208,0,26.45114620209137
209,0,34.568737140652665
210,0,33.556704166459454
211,0,40.42696422943225
212,0,28.377706818024937
213,0,30.663762283648982
214,0,31.96979917825586
215,0,39.405706581649916
216,0,36.68816060330156
217,0,32.14862629759831
218,0,30.670283055765623
219,0,33.817792354083366
220,0,27.894815824583517
221,0,38.84851072771582
222,0,32.89103535520784
223,0,32.95223336797448
224,0,34.70652037198818
225,0,39.72620368114513
226,0,36.52008666819849
227,0,31.594973798837987
228,0,33.99115143618169
229,0,34.21017746482097
230,0,37.19986715855257
231,0,34.44754941319752
232,0,37.609927073402226
233,0,35.23940962066665
234,0,36.06392513326927
235,0,33.748553569602095
236,0,32.78087817543287
237,0,38.24067364665366
238,0,35.11758711791676
239,0,53.10786474943336
240,0,37.56003405175686
241,0,29.694596323403047
242,0,36.63419780231219
243,0,31.463712892011785
244,0,31.63654705465061
245,0,40.651891529033406
246,0,34.19456456762787
247,0,32.44899195597563
248,0,45.00606647050071
249,0,35.767124612906755
250,0,36.686478352436666
251,0,38.30178505108064
252,0,40.01545731427225
253,0,28.505915100679655
254,0,34.298267552905884
255,0,27.0982252877322
256,0,31.720092783595064
257,0,30.05788436006696
258,0,33.82366926193096
259,0,38.71520679437178
260,0,35.47605394864178
261,0,43.27697084470723
262,0,33.297299078858146
263,0,39.322192331717496
264,0,34.98743908474823
265,0,33.39119485617856
266,0,37.55837997430133
267,0,38.94967167554385
268,0,41.21891722364545
269,0,34.570030330307084
270,0,44.91266373761054
271,0,46.75212871859812
272,0,46.88580343271405
273,0,30.705175884008522
274,0,44.15740209047879
275,0,36.440011237949314
276,0,34.88391667638505
277,0,33.042778540612574
278,0,35.41005682481533
279,0,34.929874799045976
280,0,33.080690961533485
281,0,38.642950893822835
282,0,39.632573299418716
283,0,36.38604837429725
284,0,35.5185321111
285,0,30.636119086030966
286,0,33.297674540952166
287,0,34.82748073418127
288,0,32.54021230058206
289,0,46.40732062220859
290,0,30.400029386853628
291,0,29.565483074978047
292,0,36.587010214285684
293,0,33.57071925978145
294,0,39.79595414911851
295,0,40.41035817214571
296,0,42.795602683177236
297,0,29.18166695162761
298,0,30.023824932414378
299,0,35.24612455699187
300,0,32.75665031275454
301,0,32.30530014786668
302,0,29.320491508691397
303,0,37.94952825997342
304,0,42.06515630895802
305,0,61.59603225149093
306,0,33.78004876141939
307,0,42.493701254174866
308,0,31.22646251992923
309,0,33.723511785351846
310,0,34.373855931267194
311,0,27.710049589636455
312,0,37.607529954271946
313,0,28.372039687637333
314,0,32.28591275934442
315,0,36.856620882084336
316,0,30.467999270650004
317,0,27.093753731301025
318,0,41.23699919861215
319,0,31.363945551397954
320,0,36.05444273962374
321,0,33.29314216294685
322,0,39.69375561687906
323,0,27.83682091369888
324,0,31.33838958300699
325,0,37.91385547353013
326,0,38.94746094120094
327,0,31.66581673031099
328,0,32.74256684336103
329,0,32.18800248454241
330,0,28.042356497101476
331,0,43.26313510039772
332,0,43.09381905121803
333,0,34.3904139014098
334,0,36.775919593898934
335,0,34.922025344434715
336,0,29.452487991309713
337,0,34.93793673001314
338,0,36.047091116199546
339,0,34.870319983839
340,0,32.08093750533778
341,0,38.82377592721902
342,0,32.24102237945927
343,0,29.03133705780068
344,0,34.714900795805605
345,0,31.993016997414838
346,0,36.81918980992062
347,0,36.80699683941416
348,0,34.35749263866843
349,0,41.26012073917784
350,0,32.48728826193517
351,0,39.32543302274319
352,0,37.06016743810273
353,0,28.72225459224128
354,0,40.421936309574804
355,0,28.565633412594114
356,0,36.46551353139271
357,0,35.30430630102401
358,0,30.596327435777322
359,0,39.90777089283928
360,0,32.73561486487885
361,0,42.05991880421901
362,0,28.678813316177518
363,0,37.90332233685344
364,0,37.38055890376892
365,0,38.84386132300716
366,0,35.81576701896521
367,0,38.425811766219276
368,0,33.20652579420921
369,0,34.824183047941105
370,0,39.15944111699082
371,0,40.53139120924022
372,0,29.680041047013553
373,0,34.1273050087703
374,0,33.27976939343029
375,0,37.084817197801826
376,0,30.757685688117732
377,0,31.962353831560176
378,0,33.459699527556204
379,0,36.99804967370656
380,0,38.627096333325696
381,0,33.88255913621346
382,0,42.812204241818264
383,0,42.33702513592374
384,0,37.3093694599681
385,0,32.80363122945652
386,0,32.81305088553165
387,0,36.2248132302674
388,0,35.81908190390869
389,0,38.0410445639942
390,0,34.988698724497844
391,0,30.36794045028345
392,0,40.03544737659847
393,0,37.471631515552254
394,0,30.404036963164987
395,0,33.106072425484804
396,0,37.010982837181245
397,0,35.15830740524853
398,0,31.314518505719207
399,0,40.695833245445904
400,0,41.76818946122859
401,0,33.543051826071974
402,0,34.17021644097704
403,0,35.95311808270553
404,0,43.3327555765305
405,0,41.83249240327118
406,0,33.37848829921477
407,0,36.986209384060295
408,0,35.49674991601558
409,0,37.77049399368088
410,0,30.292753435319806
411,0,36.95731577201898
412,0,38.087441574395534
413,0,35.11011911534907
414,0,36.98637841529337
415,0,39.6479419978414
416,0,32.46597124977008
417,0,36.80108795150775
418,0,29.864776357506923
419,0,29.0030114229627
420,0,34.26430167633587
421,0,33.311749088234926
422,0,37.59986616606034
423,0,38.24317840458523
424,0,35.78359735942176
425,0,44.95380080249118
426,0,43.65469044459691
427,0,37.74056033228641
428,0,39.72228288395226
429,0,42.9326450652359
430,0,42.68921387071918
431,0,50.23012529617302
432,0,30.28509103435807
433,0,34.138436276266106
434,0,36.37119799716003
435,0,30.082894618989076
436,0,28.666038197696142
437,0,41.03130102189267
438,0,45.80035106223918
439,0,35.380614025698
440,0,28.80801798413245
441,0,49.78367860326839
442,0,34.29136076582557
443,0,32.52888472586812
444,0,39.16043330435465
445,0,37.48982562696215
446,0,36.01869632525043
447,0,45.1233408715252
448,0,31.801260531199286
449,0,33.17302002902207
450,0,36.39106562370591
451,0,40.237463441185696
452,0,29.997380405325227
453,0,33.85013846313334
454,0,29.25199903610826
455,0,34.53428769609781
456,0,37.8763766069546
457,0,35.829869436910585
458,0,39.42388234966152
459,0,29.328530479321593
460,0,30.15786952862588
461,0,35.33066961516098
462,0,39.258104556954734
463,0,40.91549975487642
464,0,33.78268817862515
465,0,47.05715484979042
466,0,31.98056419420387
467,0,34.84080266573357
468,0,33.30132245315166
469,0,28.189458076800697
470,0,34.15549221939436
471,0,37.64561625471168
472,0,35.53543837785964
473,0,40.146559872933516
474,0,32.77453058428812
475,0,40.01225523248306
476,0,40.04405548068153
477,0,31.136566993391504
478,0,35.33111286663149
479,0,32.32209184379
480,0,45.33928892011112
481,0,42.025877759989946
482,0,33.000459183563294
483,0,37.226635701671796
484,0,44.17139521049135
485,0,32.987613252890235
486,0,36.11475964499035
487,0,33.107771137172534
488,0,33.57890922952914
489,0,39.60936465407074
490,0,44.47340476338426
491,0,42.326575292033866
492,0,35.55684545259945
493,0,38.259651398558034
494,0,34.336299546716766
495,0,38.40101348797642
496,0,37.01221521684832
497,0,39.82254749203349
498,0,35.83741889118016
499,0,37.87124849479255
500,0,31.26333870475629
501,0,32.551700223084886
502,0,42.508544157961936
503,0,40.43267285569389
504,0,35.93790634695025
505,0,35.58289972238748
506,0,32.119713629961986
507,0,40.29784784132944
508,0,41.55198156316305
509,0,42.17301188388087
510,0,35.53642524180851
511,0,41.158951516457435
512,0,39.14592350580847
513,0,26.32055009232775
514,0,32.930804132184036
515,0,44.09481728185268
516,0,33.320100592642994
517,0,39.646056995829404
518,0,32.44997221323872
519,0,35.78301634894888
520,0,29.594256441971144
521,0,39.897146390969766
522,0,34.05847985832565
523,0,38.77410112954991
524,0,32.95168752960043
525,0,38.841590013399546
526,0,38.925447930247735
527,0,31.103034607633344
528,0,38.462422966244404
529,0,32.96400808769172
530,0,38.028738495270154
531,0,36.027837080673905
532,0,43.66584953352464
533,0,31.14668940464564
534,0,37.80618862029311
535,0,45.375821327332424
536,0,28.15175753814886
537,0,49.31576773929805
538,0,41.81206203169969
539,0,27.456303846569075
540,0,34.44204638189267
541,0,35.01029418365497
542,0,34.35124807716935
543,0,30.738627401136757
544,0,36.41051687498025
545,0,30.91407451487457
546,0,28.996390347770078
547,0,31.192211119820072
548,0,41.95300548431963
549,0,34.09421816515794
550,0,26.548878800999656
551,0,34.63474634576475
552,0,35.162484698528395
553,0,29.244495581064257
554,0,38.18002675166438
555,0,36.09684758458419
556,0,31.12257101366152
557,0,31.044132208741967
558,0,45.52522398649112
559,0,36.74135564728841
560,0,32.77185920443339
561,0,33.623623170783695
562,0,37.22001582905537
563,0,45.39248272891753
564,0,33.5814540237291
565,0,34.516275966432495
566,0,41.57402190612055
567,0,38.49150173578478
568,0,34.03541814796164
569,0,42.33817672742846
570,0,34.54826658958923
571,0,39.24253077916575
572,0,46.045727714770834
573,0,50.875714096063604
574,0,26.9894987145712
575,0,25.912285493497357
576,0,38.69074074302212
577,0,44.22562618508067
578,0,26.34324687798958
579,0,45.247280414207914
580,0,40.0974120851258
581,0,49.412198768603716
582,0,33.023870139500445
583,0,26.67933126979283
584,0,27.583418995889858
585,0,35.25410406118185
586,0,35.285770566071285
587,0,27.95441690996591
588,0,46.219779815438656
589,0,32.57953228116841
590,0,41.99176083808149
591,0,40.48344182205674
592,0,35.81630071091698
593,0,34.000502240526224
594,0,53.67227009019097
595,0,35.083411235902325
596,0,31.693310071241136
597,0,43.217351020574164
598,0,30.314976669672383
599,0,37.42651322274811
600,0,28.410924907634566
601,0,32.65175012439623
602,0,33.370629825119416
603,0,26.964482140302955
604,0,29.034358730571764
605,0,51.14439483827368
606,0,42.25955494048478
607,0,37.180223808248456
608,0,39.353836269775876
609,0,33.81291693842659
610,0,38.33426133924556
611,0,41.594195739842945
612,0,32.470968455625886
613,0,44.304585392265665
614,0,35.501613220871576
615,0,36.971310159133004
616,0,32.19263500868043
617,0,35.136459266954695
618,0,38.536264725108296
619,0,40.53710921497247
620,0,43.869308196464765
621,0,42.267735303975094
622,0,41.05194145723853
623,0,29.222092920370738
624,0,36.271721532350114
625,0,33.08532285408275
626,0,40.55977973327374
627,0,25.71983770922952
628,0,37.581397810865084
629,0,39.72417977927909
630,0,40.00491638023355
631,0,42.530074271060634
632,0,27.888952861021725
633,0,37.21099269213469
634,0,41.43781718122099
635,0,31.89762194881433
636,0,50.0065037005179
637,0,43.27255248388344
638,0,31.582478012184843
639,0,30.938904879298555
640,0,35.10486900634793
641,0,39.7248816540599
642,0,29.920098893113078
643,0,30.422057390876898
644,0,26.98291454040212
645,0,29.132258553118252
646,0,34.63490670677228
647,0,44.01855597604726
648,0,43.88849390926296
649,0,41.71951880751882
650,0,36.98022517698635
651,0,54.14005426177407
652,0,29.2757717343606
653,0,30.08695424131845
654,0,36.533769485346525
655,0,44.83683618450172
656,0,34.093254504589886
657,0,35.869767560072845
658,0,34.690208831265906
659,0,38.61426431875096
660,0,43.91826903064883
661,0,42.24311044813191
662,0,36.8054649226814
663,0,47.84174061829173
664,0,28.533183233904115
665,0,45.291597170284376
666,0,32.0769310162626
667,0,39.55555083399372
668,0,29.33512202217946
669,0,33.04642701464161
670,0,33.96632432426401
671,0,38.31819569024188
672,0,32.47652300808391
673,0,44.48064120227485
674,0,40.02370637276233
675,0,40.13930237212474
676,0,34.079783072981634
677,0,36.35782897048877
678,0,28.503817191432177
679,0,36.439202930491476
680,0,32.711562499790936
681,0,49.14099400455134
682,0,27.564058417629308
683,0,40.91946658240857
684,0,30.025865311414947
685,0,43.81585791310055
686,0,33.45566084953707
687,0,43.72637457941111
688,0,44.96334941270885
689,0,35.86640309571118
690,0,32.819771874439645
691,0,41.85930909770627
692,0,32.99408650144759
693,0,36.31582323834445
694,0,35.52509342038182
695,0,34.88677416480007
696,0,45.40077196926906
697,0,39.37266706991292
698,0,33.90861678020679
699,0,42.07812241102676
700,0,31.53490975871261
701,0,42.501415915801395
702,0,38.37213272171966
703,0,44.208346794485855
704,0,37.61909773538577
