,Server,Mean Wait
0,0,380.7661572953897
1,0,424.55599400824065
2,0,395.70182263166305
3,0,457.007364870865
4,0,455.18636435105225
5,0,468.81226409201344
6,0,508.36000483193544
7,0,523.4443245332009
8,0,440.990261148815
9,0,389.25454317372265
10,0,537.047316864332
11,0,444.3480121673297
12,0,429.6614771909664
13,0,401.6381981452128
14,0,503.94207582067594
15,0,453.620726118767
16,0,393.97379982817864
17,0,419.0536756986135
18,0,418.57139902198827
19,0,412.0573179909398
20,0,437.0872429575264
21,0,425.51357781120595
22,0,423.84342316384596
23,0,453.12498757693106
24,0,497.45461118079123
25,0,477.62435152724606
26,0,571.8040278808639
27,0,406.4681474364979
28,0,377.5248961003433
29,0,452.2888731753117
30,0,380.28015053698766
31,0,558.3547675501227
32,0,473.39283477057086
33,0,459.9171410176852
34,0,393.0472483905941
35,0,597.5894570936844
36,0,397.801935298166
37,0,378.624129555528
38,0,532.7640479409567
39,0,562.865873786861
40,0,433.81838048366836
41,0,509.98532982013626
42,0,515.0232058882532
43,0,420.6344881436483
44,0,331.5891804767424
45,0,365.7720261188409
46,0,428.5744506990358
47,0,464.67606252535563
48,0,449.5985546816957
49,0,510.8007473029445
50,0,407.17002056641303
51,0,459.1687786338596
52,0,470.12927178855807
53,0,467.29291625841626
54,0,485.53341904033897
55,0,455.7590677133209
56,0,475.35123255341136
57,0,435.2097287523889
58,0,396.2963713357865
59,0,488.40676259284913
60,0,432.7009769690227
61,0,527.8201420285756
62,0,428.35869813554825
63,0,492.0257175676894
64,0,316.4781359410208
65,0,466.608080413692
66,0,478.6469019113589
67,0,394.41413186187054
68,0,388.9496285331614
69,0,425.4198774121828
70,0,469.0535837356891
71,0,570.6087760828149
72,0,484.6352731288289
73,0,406.5705289324931
74,0,349.2669449361479
75,0,511.2519566580264
76,0,381.37156203530276
77,0,471.8465443587533
78,0,391.8861771059257
79,0,484.63937873899124
80,0,500.47027609838284
81,0,519.1945478461116
82,0,421.11902277572074
83,0,435.00163648614904
84,0,441.66139202379014
85,0,404.75041810218323
86,0,441.4342643496706
87,0,459.72263228951124
88,0,584.2247680207612
89,0,368.01847869798115
90,0,427.3048044852475
91,0,512.5815538434617
92,0,432.2823125555769
93,0,458.46315137039767
94,0,403.4398777582087
95,0,351.027680575328
96,0,401.84554802599166
97,0,476.8262388876274
98,0,505.1897072121516
99,0,351.3440738802296
100,0,377.8593864363318
101,0,388.32236036107616
102,0,482.7885027837436
103,0,452.3846219617644
104,0,428.0913218633731
105,0,413.2959453530123
106,0,481.99501174076784
107,0,463.758363708859
108,0,368.40148015758547
109,0,478.14751203309
110,0,464.906167535122
111,0,531.5431764692707
112,0,501.7753034241464
113,0,433.74599182947946
114,0,432.1165558001819
115,0,422.79408454531256
116,0,379.7869771553815
117,0,475.5716320643937
118,0,429.3746311781196
119,0,461.0474305169254
120,0,447.16623738638486
121,0,604.5338939126202
122,0,337.9953860924572
123,0,368.2345361526402
124,0,508.3333145544818
125,0,407.3993899920888
126,0,457.8095777127507
127,0,468.79976184722864
128,0,429.0175005774071
129,0,456.1536856835205
130,0,500.29106862094363
131,0,403.1554192487578
132,0,413.73175842789993
133,0,478.647107407583
134,0,421.89199290234706
135,0,518.1963870048278
136,0,383.5450156525841
137,0,399.5605519384235
138,0,396.9716930396318
139,0,419.17679264378546
140,0,402.45019508269843
