,Server,Mean Wait
0,0,7.3101855269001375
1,0,22.646335940833364
2,0,15.965585361005019
3,0,9.203837137328115
4,0,20.09920874873307
5,0,33.91000729690083
6,0,4.667280303219931
7,0,18.478872440548667
8,0,8.375141057214595
9,0,15.363775221695706
10,0,9.278414696390067
11,0,5.670974132718061
12,0,41.48665854439714
13,0,9.017370747508425
14,0,6.782605152514531
15,0,14.234481857074865
16,0,8.861730581739652
17,0,8.801092964173831
18,0,15.646082280468358
19,0,8.852487472968905
20,0,12.952439205447211
21,0,6.927836219771141
22,0,7.149857927865085
23,0,5.947789591386447
24,0,9.627177876678923
25,0,4.501507369505883
26,0,5.75652369153069
27,0,13.099365643560493
28,0,6.1233428038346105
29,0,8.0588424762888
30,0,7.333200805217275
31,0,12.764754255051155
32,0,5.291782048871586
33,0,5.716389870474005
34,0,8.049997041761845
35,0,12.554585071144643
36,0,5.350812720656166
37,0,8.64347394548771
38,0,6.360863278185877
39,0,9.069995991289211
40,0,15.769199346500946
41,0,16.948524484567372
42,0,8.52024830160102
43,0,9.902111416792374
44,0,11.807665752501805
45,0,11.050284974735664
46,0,15.444296017757111
47,0,11.00714661660621
48,0,6.999326043664587
49,0,8.161691867700778
50,0,8.586218294945088
51,0,7.031260520313472
52,0,8.952386708014545
53,0,8.034850283126659
54,0,4.5828837665501805
55,0,5.258198318234334
56,0,10.163690599345909
57,0,8.497634577935377
58,0,5.4426837106967385
59,0,10.62281899582163
60,0,5.7216291321164885
61,0,16.459249193820934
62,0,8.680994884406608
63,0,17.585435832326443
64,0,8.101389446733657
65,0,8.704357954082521
66,0,19.129379644672515
67,0,9.112448834317819
68,0,12.814804485680407
69,0,18.588244706772873
70,0,8.29400001021327
71,0,5.671818996876256
72,0,12.136205518766626
73,0,24.563443474648338
74,0,8.266050286501123
75,0,13.133931630182538
76,0,8.795580339941388
77,0,16.23420589068193
78,0,7.468034375451825
79,0,8.645150696457877
80,0,9.007646327235506
81,0,10.40104141010473
82,0,10.19298234379958
83,0,25.76631130081146
84,0,8.006025098168317
85,0,6.687254919608501
86,0,7.053853356103111
87,0,10.49741830092409
88,0,9.551761703270023
89,0,6.200089954726124
90,0,7.064191529793174
91,0,7.227727399704972
92,0,14.03348172086872
93,0,8.283229644772415
94,0,22.507798516790047
95,0,7.090982681249446
96,0,8.266765192842321
97,0,6.027414010850687
98,0,6.997378621062718
99,0,7.3429054329396
100,0,6.237330394855016
101,0,7.211107948929421
102,0,8.038797971172851
103,0,10.917193712928192
104,0,13.970543252614624
105,0,7.562525170064111
106,0,11.317845561353797
107,0,8.265258988581664
108,0,12.43263071571358
109,0,18.0337131271013
110,0,9.5486497819389
111,0,5.078914689328773
112,0,5.966933190032033
113,0,15.110306786953752
114,0,4.4611897729306
115,0,5.315498333822743
116,0,8.448624423045292
117,0,8.163903732092923
118,0,18.803264649006238
119,0,9.706718823783909
120,0,6.864956615174058
121,0,11.448686197565063
122,0,7.976104880920882
123,0,9.410245352625294
124,0,8.86520890507647
125,0,7.248682678816226
126,0,11.408824208372298
127,0,7.688409499785786
128,0,6.107437831648916
129,0,12.187961005423206
130,0,27.334348290475305
131,0,6.222391828411127
132,0,6.1473874416430325
133,0,4.819071932839883
134,0,13.509248759514152
135,0,7.981251617730367
136,0,5.898313791342061
137,0,12.646895145710344
138,0,4.467754709305194
139,0,7.6120669451237095
140,0,5.673295437410021
141,0,10.284270357576574
142,0,4.4463131988068305
143,0,11.393998930280222
144,0,6.732236946529226
145,0,5.219097537256481
146,0,10.652038537251002
147,0,20.397661300937948
148,0,7.860089665782436
149,0,10.610897895353068
150,0,12.031510926364394
151,0,9.004310978775194
152,0,14.276876944856074
153,0,7.103157038912615
154,0,6.810761524062137
155,0,22.571145339803895
156,0,12.180706508000979
157,0,7.0109064507453365
158,0,7.450674451021398
159,0,7.63993957085371
160,0,6.421015926557473
161,0,5.088053514870891
162,0,5.178966449202961
163,0,19.72821873208243
164,0,5.9427774599000545
165,0,7.016480465677845
166,0,9.501081939598317
167,0,7.590946903438901
168,0,5.8565819873833656
169,0,11.106524145715031
170,0,8.161629512580314
171,0,5.417164552227178
172,0,9.156749131534005
173,0,17.89989879299003
174,0,6.786206462066361
175,0,11.476159984902427
176,0,13.232694330471377
177,0,7.3640324126335965
178,0,7.720475134642851
179,0,21.42284439433615
180,0,12.16089495861093
181,0,8.227926068203615
182,0,6.836988070236636
183,0,8.378192976728029
184,0,8.140602585776021
185,0,6.65339002098352
186,0,14.717620634287298
187,0,8.243166837042537
188,0,7.76742975178694
189,0,15.778271195458968
190,0,14.127037042999829
191,0,11.724473550617196
192,0,6.202456472956546
193,0,5.196027633502944
194,0,3.5755236777002573
195,0,8.69929427018041
196,0,16.960207460654136
197,0,4.4729957967853355
198,0,6.828631250280601
199,0,12.577877155251112
200,0,8.601979454139967
201,0,18.530382230149534
202,0,8.530931662449168
203,0,5.743691199433684
204,0,11.196659160497303
205,0,8.831481710535353
206,0,4.9798811508559195
207,0,5.134890067499533
208,0,9.289986953844595
209,0,8.98684047860654
210,0,9.41090985427743
211,0,24.011381029590307
212,0,4.494828675363498
213,0,7.1199426723216455
214,0,10.120967659388855
215,0,9.191065016225867
216,0,10.859963794881686
217,0,6.907259156974299
218,0,6.293263108127393
219,0,12.226309875241272
220,0,4.364212801878848
221,0,7.7267445731400555
222,0,8.723806373601093
223,0,5.979478020437797
224,0,10.31043779984218
225,0,7.151167244530201
226,0,5.110085306146015
227,0,6.872536907751111
228,0,10.715946913319709
229,0,5.87207138421779
230,0,5.983939541612856
231,0,14.388404517349988
232,0,7.510821631862927
233,0,14.952362987048033
234,0,6.671805409413501
235,0,14.171237568247337
236,0,10.662200522342983
237,0,6.452588860542215
238,0,33.641065743567324
239,0,14.47789535765038
240,0,18.137716430812947
241,0,10.27471884904333
242,0,6.455175017765862
243,0,12.584862567236597
244,0,7.076289906590977
245,0,6.745776902929846
246,0,14.702363718063268
247,0,6.209786251862747
248,0,6.210649060180012
249,0,5.461489965938804
250,0,9.236786278387767
251,0,4.3097500143686025
252,0,10.00749216946423
253,0,8.43217498098708
254,0,10.131323570680385
255,0,8.250894234793263
256,0,11.676670659494526
257,0,5.161327875319647
258,0,5.877726071586985
259,0,9.271308255990233
260,0,8.564738651432895
261,0,8.616350553626289
262,0,4.3974384660765224
263,0,8.88562478617028
264,0,5.276222231694043
265,0,6.789775369217339
266,0,4.77164079630162
267,0,4.6965897507513255
268,0,14.583544874633299
269,0,16.984542833266193
270,0,15.291570296729574
271,0,7.849403523934627
272,0,7.388782290955004
273,0,15.816920560141204
274,0,8.245859300738982
275,0,10.090073623425743
276,0,5.490695102203387
277,0,7.434457317928507
278,0,6.41335309087825
279,0,6.514630324650477
280,0,6.925925854045416
281,0,5.543467402902361
282,0,6.399538438338055
283,0,8.642393739967934
284,0,9.506773538415416
285,0,12.913937915850534
286,0,7.4655608578765875
287,0,17.511678120205644
288,0,8.368111118658868
289,0,4.872001720152636
290,0,6.545492489916031
291,0,9.98794637797565
292,0,10.539324149534746
293,0,20.288922953824034
294,0,7.3068132168262725
295,0,6.271616157202585
296,0,10.839951020221585
297,0,5.997883584484623
298,0,6.335925566258091
299,0,9.119572305453135
300,0,6.499209562477567
301,0,11.879994039728402
302,0,7.335104516344745
303,0,10.115735370954964
304,0,17.48871733031583
305,0,12.270160427712186
306,0,6.120607256745484
307,0,7.531348713178718
308,0,8.069202960084372
309,0,9.361374762773218
310,0,10.597380534270433
311,0,9.72714413319142
312,0,9.394413095461909
313,0,13.85899497054173
314,0,6.684397401142901
315,0,7.208171897969084
316,0,6.466722799406314
317,0,7.099187721181286
318,0,10.380651344202924
319,0,7.999573475703726
320,0,8.344467296425378
321,0,6.03087882044183
322,0,11.359255959776528
323,0,7.180422084839771
324,0,5.443830843936714
325,0,14.564216657491219
326,0,10.178531081178212
327,0,6.379500023346786
328,0,5.866152597836035
329,0,19.380601648480724
330,0,5.233764451669794
331,0,9.325004566566205
332,0,9.471537604114108
333,0,8.833110975317988
334,0,8.289107620345966
335,0,7.849506250830237
336,0,18.04133442651345
337,0,10.184711137919896
338,0,8.899866793314878
339,0,15.545832857117645
340,0,33.63230467364744
341,0,9.541192936750504
342,0,7.813658720334887
343,0,8.558620231461285
344,0,4.978032183703978
345,0,7.751332558144574
346,0,12.971301015013
347,0,9.729586094793772
348,0,8.406959979099419
349,0,16.43787062442732
350,0,9.481685208968747
351,0,17.399099840621712
352,0,11.373952970810521
353,0,12.271032481453647
354,0,9.673170030245505
355,0,4.100115121787201
356,0,5.710269146196804
357,0,12.421474404859502
358,0,5.836560530073154
359,0,9.236992772157885
360,0,9.093967023372885
361,0,10.106252873730039
362,0,17.64915820452563
363,0,5.58207008294379
364,0,7.068227547007584
365,0,11.277777913291601
366,0,4.380925281482629
367,0,8.408966943961259
368,0,8.702522043997728
369,0,11.385577726754127
370,0,11.74354161396243
371,0,5.5658475370073885
372,0,8.253030058334303
373,0,9.248044781798248
374,0,26.882215950964504
375,0,9.836322017906294
376,0,11.585897251606076
377,0,6.765046173942534
378,0,6.867246815396151
379,0,4.990724497161109
380,0,5.065858515947371
381,0,7.544508143627705
382,0,9.542836471857417
383,0,13.263474864742546
384,0,10.028750276097414
385,0,8.212901289035573
386,0,8.648548254087265
387,0,11.10598231093119
388,0,6.385950075307786
389,0,17.458942426107022
390,0,5.507547842365122
391,0,8.157866037613656
392,0,8.38513279687949
393,0,8.729279466202088
394,0,4.709515964135614
395,0,8.432870908021616
396,0,5.5670541874926025
397,0,7.4892450736989185
398,0,11.461895212692102
399,0,23.905758322289003
400,0,9.7061093403479
401,0,7.111273475828677
402,0,28.689693121295544
403,0,6.260264130644445
404,0,8.370567135159726
405,0,9.388281364010593
406,0,8.12732395256683
407,0,7.87598452178712
408,0,6.249659807528116
409,0,4.724841417767391
410,0,15.860776120841178
411,0,10.509793255293035
412,0,11.22856318398695
413,0,8.945438886899929
414,0,10.831217317398023
415,0,5.547348870033219
416,0,6.45181791859315
417,0,6.534933955912342
418,0,11.38261454838241
419,0,11.562378741021208
420,0,15.382098258647037
421,0,12.43753884143733
422,0,13.167305631298541
423,0,4.694528034819689
424,0,10.906673533287009
425,0,9.435066109005719
426,0,3.8190205738226806
427,0,4.938341596511932
428,0,11.49537476414131
429,0,3.8447932694354883
430,0,11.493028852820107
431,0,12.085784768609239
432,0,6.705994438655256
433,0,5.4465668898576185
434,0,14.488919039616857
435,0,6.270493251493329
436,0,7.709589467127284
437,0,9.921312817517046
438,0,5.635742165542059
439,0,7.747046570227478
440,0,5.4820810602237
441,0,4.561059484349731
442,0,7.815987343305688
443,0,5.6237286575092424
444,0,4.789944180549694
445,0,6.721963922962432
446,0,9.143638134511274
447,0,9.914994498118169
448,0,13.961622369668046
449,0,9.869374260066945
450,0,8.098852006721666
451,0,13.578323075624288
452,0,10.277676269927117
453,0,4.303064405840832
454,0,8.632595155241676
455,0,5.244956252439041
456,0,21.312038071372907
457,0,9.366583878761125
458,0,14.929618899019456
459,0,7.916499541678237
460,0,9.141542639707204
461,0,12.127490426834289
462,0,5.323445128780347
463,0,9.876105368886545
464,0,17.664118573495127
465,0,6.052035088757764
466,0,13.866985497678296
467,0,5.488429173804822
468,0,10.276445025762523
469,0,4.974615644225612
470,0,5.598565095245218
471,0,6.670744401252687
472,0,7.007988890040788
473,0,11.726430143955078
474,0,6.782997815181969
475,0,6.937064989876542
476,0,4.527960208717494
477,0,9.103354103451787
478,0,10.963273053850585
479,0,8.821902626514628
480,0,6.074132694651231
481,0,8.26204002668512
482,0,15.043699443269213
483,0,11.543852337264537
484,0,24.593822664074462
485,0,9.439843072948996
486,0,6.29579015794193
487,0,7.415532943382233
488,0,6.894280893820819
489,0,7.844412682571655
490,0,7.353541213533466
491,0,5.966021064581967
492,0,7.155322836003084
493,0,7.621433218918612
494,0,4.839183192968966
495,0,9.683932598253401
496,0,10.816110756964344
497,0,14.610971321253366
498,0,6.774176203444644
499,0,17.806056428097907
500,0,9.755828811131844
501,0,10.888318141201479
502,0,6.449164776418312
503,0,10.631229327541567
504,0,7.317352205801878
505,0,11.979713038036298
506,0,16.68614232892386
507,0,10.321520221579167
508,0,15.172378635855962
509,0,9.530953569628922
510,0,4.086366030818801
511,0,7.71031902637972
512,0,12.749600010430363
513,0,9.48403293797345
514,0,5.919295769062071
515,0,5.439039471302571
516,0,7.565245958349068
517,0,4.522311369397682
518,0,15.628246898206207
519,0,7.590423184918505
520,0,9.291912893823266
521,0,6.770765414214591
522,0,35.871483714800945
523,0,5.84033029500874
524,0,23.99142752343977
525,0,9.184004281073332
526,0,7.993488373078642
527,0,11.263457232599412
528,0,9.149102682957961
529,0,8.967755718365588
530,0,8.99340969646436
531,0,11.28240226961307
532,0,5.305868500079748
533,0,7.111769344274341
534,0,7.496725794231264
535,0,6.237452472420114
536,0,10.159412502614229
537,0,28.26940616125515
538,0,11.932701276496726
539,0,11.094859059677527
540,0,8.932790587530558
541,0,5.70181447763608
542,0,7.218097507505579
543,0,12.60382852961683
544,0,5.604751599150111
545,0,9.91992288058385
546,0,6.090338637070361
547,0,6.5099670118995485
548,0,5.130482550555317
549,0,6.008796826355016
550,0,10.008117186633593
551,0,9.081996670525312
552,0,7.068742406507615
553,0,13.172101772114006
554,0,5.856784007763181
555,0,9.346040360012037
556,0,5.272015261746046
557,0,9.440033716357632
558,0,3.767340730883148
559,0,11.848011257344316
560,0,4.833624478384872
561,0,9.522865362661092
562,0,9.540858862010065
563,0,18.09501296716452
564,0,11.02070461867865
565,0,12.027182680101172
566,0,9.849597833919386
567,0,7.739912741847592
568,0,5.599876336318288
569,0,14.015740563903794
570,0,5.747123484315293
571,0,8.772184384523799
572,0,13.51706765511815
573,0,8.166869699116829
574,0,13.973210159422125
575,0,8.086115179482537
576,0,8.545920041567841
577,0,8.409075587251301
578,0,21.49494446929741
579,0,9.263923447693497
580,0,5.042659435652418
581,0,5.504239017738189
582,0,6.865648848816587
583,0,7.692738927261413
584,0,13.041942723709827
585,0,6.845141312495286
586,0,10.668584443697684
587,0,8.823358963197085
588,0,5.629499068207801
589,0,10.05323729010856
590,0,10.10685129681387
591,0,15.12532458409905
592,0,8.799674035252973
593,0,16.89160951358592
594,0,7.170743469254492
595,0,5.446861420943139
596,0,12.92333300920648
597,0,14.077840719715017
598,0,10.897713411255166
599,0,5.447166280495063
600,0,6.670782309902842
601,0,7.470817939666927
602,0,8.874708870180406
603,0,9.2623246820218
604,0,5.6985426158602515
605,0,5.9584695620277985
606,0,8.199239931898507
607,0,4.652941060215119
608,0,9.11175932976083
609,0,11.697605915529953
610,0,5.42646905247681
611,0,10.467901949960678
612,0,5.4466331143497335
613,0,5.731189102027531
614,0,6.295110675049047
615,0,8.953113243071412
